"","income","sex","eth","fedu","parocc"
"1425",738.04509262842,1,1,1,1010
"1426",2683.63613262842,1,1,1,1010
"1427",1005.63943262842,1,3,1,99
"1428",887.65257262842,1,1,1,1010
"1429",20119.9027326284,2,4,11,49
"1430",1380.27153262842,2,1,1,99
"1431",1573.59683262842,1,1,1,1010
"1432",6982.80483262842,1,3,1,109
"1433",3699.42233262842,1,1,7,910
"1434",4166.31613262842,1,1,1,108
"1435",14693.4397326284,2,1,1,97
"1436",7980.93133262842,2,1,9,108
"1437",633.09660262842,2,1,1,1010
"1438",9240.03243262842,2,1,4,95
"1439",11994.8467326284,2,1,9,57
"1440",3719.49533262842,2,1,12,109
"1441",12315.0677326284,1,1,1,108
"1442",4805.41373262842,1,1,1,108
"1443",17079.1380659618,2,1,10,108
"1444",3342.62983262842,1,1,9,1010
"1445",2584.44593262842,1,1,3,95
"1446",3699.42233262842,2,1,1,1010
"1447",5938.29463262842,1,1,6,108
"1448",4493.28533262842,1,3,1,79
"1449",7285.18623262842,2,1,1,109
"1450",2672.03503262842,1,1,3,1010
"1451",470.45079262842,1,1,1,1010
"1452",2245.77483262842,1,1,1,109
"1453",9404.74043262842,1,1,1,109
"1454",2932.31853262842,1,1,1,1010
"1455",1963.62713262842,1,1,1,510
"1456",5483.38443262842,1,1,1,76
"1457",2673.64393262842,2,1,3,1010
"1458",1737.06393262842,1,3,1,910
"1459",15437.8937326284,1,1,1,910
"1460",6580.52113262842,1,1,1,1010
"1461",21985.0357326284,1,1,9,98
"1462",6110.44743262842,2,3,11,17
"1463",845.08281262842,2,1,1,1010
"1464",2361.45063262842,2,1,1,105
"1465",2049.25723262842,2,1,1,95
"1466",5483.38443262842,2,4,9,107
"1467",2629.04513262842,1,1,1,1010
"1468",4680.60173262842,2,1,1,1010
"1469",4270.29023262842,1,1,8,910
"1470",10807.5407326284,1,1,1,1010
"1471",2272.25263262842,1,1,1,107
"1472",3610.22433262842,1,1,1,99
"1473",4805.46213262842,1,1,1,109
"1474",14968.1173992951,1,4,11,107
"1475",1824.21063262842,1,1,1,108
"1476",3418.44813262842,1,1,11,107
"1477",3878.04633262842,2,1,1,1010
"1478",2970.22773262842,2,1,1,1010
"1479",5308.24093262842,1,3,9,99
"1480",16234.7293992951,1,3,1,99
"1481",7088.95033262842,1,3,9,98
"1482",6250.48843262842,1,1,1,98
"1483",1987.64643262842,2,1,1,109
"1484",3574.54483262842,1,1,1,1010
"1485",9943.29023262842,1,1,11,107
"1486",27051.4867326284,1,1,9,95
"1487",7980.93133262842,2,1,8,27
"1488",1023.47903262842,1,1,1,1010
"1489",2447.39713262842,1,1,1,108
"1490",3521.02603262842,1,1,1,109
"1491",4345.29463262842,1,1,8,109
"1492",25374.5627326284,2,1,1,1010
"1493",28496.4967326284,1,1,1,97
"1494",4314.88933262842,1,1,1,99
"1495",1897.62053262842,1,1,9,98
"1496",9764.89373262842,2,1,3,108
"1497",2332.77753262842,2,1,1,1010
"1498",2867.87593262842,1,1,1,1010
"1499",5929.37513262842,2,3,1,99
"1500",5304.98843262842,2,1,12,108
"1501",25166.0767326284,2,4,11,104
"1502",4304.23403262842,1,1,1,1010
"1503",2953.54803262842,1,1,1,1010
"1504",4279.21013262842,1,1,7,1010
"1505",755.88469262842,1,1,9,1010
"1506",2271.62833262842,1,1,1,1010
"1507",24036.5917326284,2,1,1,109
"1508",3508.01773262842,1,1,1,1010
"1509",3574.54483262842,1,1,1,1010
"1510",2910.01893262842,2,1,1,109
"1511",5750.97873262842,1,3,9,96
"1512",5929.37513262842,2,1,4,108
"1513",5037.39373262842,1,3,1,108
"1514",7241.30143262842,1,1,7,97
"1515",24645.3597326284,2,1,1,1010
"1516",1112.67713262842,1,1,1,1010
"1517",12943.4547326284,1,1,5,109
"1518",1873.77373262842,1,1,5,95
"1519",3146.39393262842,2,1,1,99
"1520",21137.6507326284,2,1,12,1010
"1521",12440.8367326284,1,1,6,97
"1522",4172.17203262842,1,1,1,1010
"1523",1531.90823262842,1,1,1,1010
"1524",13689.6107326284,1,3,8,109
"1525",5840.17693262842,1,3,9,1010
"1526",6660.79953262842,2,3,9,99
"1527",13957.2057326284,1,1,9,105
"1528",2896.63933262842,1,1,11,1010
"1529",2354.20383262842,1,1,1,1010
"1530",5001.71453262842,1,1,1,1010
"1531",1790.58283262842,1,1,1,109
"1532",14941.8287326284,1,1,1,98
"1533",720.20549262842,1,1,1,1010
"1534",2961.57853262842,2,1,1,99
"1535",17792.7240659618,2,1,11,1010
"1536",20424.5807326284,1,1,1,1010
"1537",6223.72873262842,1,1,1,1010
"1538",5938.29463262842,2,1,6,108
"1539",8174.91523262842,1,2,1,910
"1540",9812.73263262842,2,1,9,710
"1541",2283.50263262842,1,1,1,1010
"1542",4234.61103262842,2,1,1,87
"1543",4888.13053262842,1,1,1,1010
"1544",10032.4887326284,1,1,11,99
"1545",5420.94593262842,2,1,1,1010
"1546",5483.38443262842,1,1,1,1010
"1547",845.08281262842,2,1,1,1010
"1548",21824.4787326284,2,4,11,27
"1549",2076.01673262842,1,1,1,109
"1550",1630.02613262842,1,1,1,910
"1551",4769.79953262842,1,1,1,1010
"1552",2896.63933262842,2,1,1,97
"1553",9980.60773262842,2,1,5,98
"1554",5429.86543262842,1,1,1,1010
"1555",1166.19593262842,1,1,1,1010
"1556",12530.0357326284,2,1,1,1010
"1557",809.40355262842,1,1,7,1010
"1558",2432.80923262842,1,1,1,1010
"1559",15222.9607326284,1,1,5,28
"1560",5037.39373262842,2,2,1,1010
"1561",21312.5237326284,2,1,11,25
"1562",1398.11113262842,2,1,6,1010
"1563",28942.4867326284,2,2,1,109
"1564",1826.26203262842,1,1,7,1010
"1565",5438.78533262842,1,1,1,1010
"1566",9140.50703262842,1,3,1,1010
"1567",4533.11393262842,2,1,1,1010
"1568",878.00511262842,1,1,1,1010
"1569",15919.5637326284,2,1,4,28
"1570",5750.97873262842,1,1,10,1010
"1571",9735.58513262842,2,1,1,107
"1572",3842.13933262842,2,1,1,1010
"1573",5280.55043262842,1,1,1,1010
"1574",2941.23843262842,1,1,1,1010
"1575",1737.06393262842,1,1,9,1010
"1576",4825.42983262842,1,1,1,1010
"1577",3763.87763262842,2,1,1,1010
"1578",4413.00703262842,1,1,1,1010
"1579",1452.49543262842,2,1,1,108
"1580",1897.62053262842,1,1,1,1010
"1581",1737.06393262842,1,1,9,910
"1582",20361.6287326284,1,1,1,99
"1583",3950.73353262842,2,1,1,109
"1584",1005.63943262842,2,1,5,109
"1585",2593.36563262842,1,1,1,1010
"1586",15313.0157326284,2,1,9,25
"1587",16454.7517326284,2,1,4,95
"1588",9943.29023262842,1,1,1,1010
"1589",5669.07483262842,1,2,1,1010
"1590",3011.00773262842,2,1,7,94
"1591",3159.28993262842,1,1,1,108
"1592",10656.8747326284,2,1,9,109
"1593",4680.60173262842,1,1,4,99
"1594",18238.7147326284,1,1,1,910
"1595",755.88469262842,2,3,1,99
"1596",5822.33713262842,1,1,4,1010
"1597",8248.52553262842,1,1,1,28
"1598",4439.76673262842,2,1,1,1010
"1599",5750.97873262842,2,1,1,1010
"1600",1701.38473262842,2,1,1,1010
"1601",5215.79023262842,1,1,9,108
"1602",2361.45063262842,2,1,7,95
"1603",2227.65353262842,1,1,3,108
"1604",1846.12043262842,1,1,1,1010
"1605",3967.01653262842,2,1,11,99
"1606",2450.64883262842,2,1,1,1010
"1607",8730.19553262842,1,1,1,109
"1608",1291.07343262842,2,1,1,910
"1609",2325.77143262842,1,1,4,108
"1610",381.25264262842,1,1,2,1010
"1611",2299.01193262842,1,1,3,910
"1612",2896.63933262842,1,1,1,1010
"1613",5019.55433262842,1,1,1,107
"1614",1576.92883262842,1,1,1,910
"1615",4948.19593262842,1,1,9,97
"1616",10032.4887326284,1,1,12,1010
"1617",1734.92273262842,1,1,1,1010
"1618",2914.47893262842,1,1,9,79
"1619",1558.66763262842,1,3,4,1010
"1620",12306.7697326284,2,3,4,109
"1621",15866.0437326284,1,1,1,108
"1622",5527.98353262842,2,1,1,1010
"1623",1094.83753262842,1,1,1,1010
"1624",6696.47873262842,1,3,8,97
"1625",16543.9497326284,1,1,1,98
"1626",3863.90883262842,1,1,1,1010
"1627",12556.7937326284,1,3,5,108
"1628",4149.87273262842,2,1,1,108
"1629",4145.41273262842,1,3,1,108
"1630",17092.5177326284,1,1,1,1010
"1631",1728.14413262842,2,1,1,109
"1632",1816.60383262842,1,1,1,109
"1633",5138.43763262842,1,1,1,910
"1634",9546.80383262842,1,1,7,109
"1635",25423.6217326284,1,1,11,27
"1636",3075.03553262842,1,3,1,97
"1637",3388.24703262842,1,1,1,94
"1638",4056.21453262842,2,3,1,109
"1639",1380.27153262842,1,1,1,109
"1640",2356.05343262842,2,1,3,1010
"1641",8426.92203262842,2,3,8,109
"1642",11417.5900659618,1,2,8,37
"1643",1870.86113262842,2,1,1,103
"1644",3527.85713262842,1,1,1,109
"1645",12716.2857326284,1,1,7,1010
"1646",28578.5587326284,2,1,1,98
"1647",9818.41223262842,2,1,10,98
"1648",7802.53533262842,1,1,1,1010
"1649",3342.62983262842,2,1,9,1010
"1650",12440.8373992951,2,1,1,1010
"1651",16377.7177326284,2,1,5,58
"1652",2059.19723262842,2,1,1,108
"1653",29834.4687326284,1,1,1,1010
"1654",5143.58363262842,1,1,8,108
"1655",5340.66763262842,2,1,4,97
"1656",6358.90253262842,1,1,1,1010
"1657",7477.69643262842,1,3,5,107
"1658",5171.19113262842,1,1,1,98
"1659",6428.88443262842,1,1,6,108
"1660",4059.78293262842,2,1,1,109
"1661",1737.06393262842,1,1,1,1010
"1662",3699.42233262842,1,1,1,1010
"1663",15897.3547326284,2,1,1,99
"1664",1789.27503262842,1,1,1,109
"1665",24628.4807326284,1,1,1,1010
"1666",3506.12783262842,1,1,1,1010
"1667",15116.7807326284,2,4,9,109
"1668",11959.1667326284,1,3,11,1010
"1669",1408.42193262842,1,1,1,98
"1670",1882.53573262842,1,1,1,1010
"1671",1976.95453262842,1,1,9,108
"1672",4288.13003262842,1,1,1,1010
"1673",934.28093262842,2,1,5,107
"1674",4018.79803262842,2,3,6,1010
"1675",3155.31393262842,1,1,1,99
"1676",16227.6847326284,1,1,12,1010
"1677",1112.67713262842,1,1,1,109
"1678",20487.7773992951,2,1,1,108
"1679",1451.62993262842,1,1,1,98
"1680",7088.95033262842,2,1,1,103
"1681",12333.7987326284,1,1,1,109
"1682",16633.1487326284,1,1,1,1010
"1683",6464.56363262842,1,1,1,1010
"1684",3314.08663262842,1,1,1,108
"1685",6411.04463262842,1,1,1,105
"1686",19264.4927326284,1,1,1,1010
"1687",2816.36103262842,2,1,1,1010
"1688",14294.6077326284,2,3,9,107
"1689",20664.9027326284,1,1,1,510
"1690",6207.67303262842,1,3,1,99
"1691",14849.1857326284,1,4,11,105
"1692",10032.4887326284,1,1,1,910
"1693",10210.8837326284,1,3,5,1010
"1694",12530.0357326284,1,4,11,48
"1695",10639.4757326284,1,1,1,910
"1696",488.29039262842,2,1,1,107
"1697",10032.4887326284,1,3,9,57
"1698",12084.0437326284,1,1,1,1010
"1699",881.79515262842,1,1,1,1010
"1700",1970.74553262842,1,1,1,1010
"1701",4294.00263262842,1,3,1,109
"1702",11994.8467326284,2,1,1,107
"1703",8872.91223262842,1,3,9,78
"1704",18387.3777326284,2,1,1,1010
"1705",613.16771262842,1,1,1,910
"1706",9076.50603262842,1,1,1,910
"1707",11638.6267326284,1,1,1,109
"1708",3967.01653262842,2,1,1,95
"1709",3030.43643262842,2,3,1,99
"1710",18765.5957326284,2,2,1,109
"1711",7695.90983262842,1,1,1,1010
"1712",6196.96943262842,2,1,12,107
"1713",3342.62983262842,2,1,9,1010
"1714",2637.96473262842,1,1,1,1010
"1715",5438.78533262842,1,1,3,910
"1716",6330.76633262842,1,1,5,99
"1717",3991.86813262842,1,1,1,1010
"1718",2200.89393262842,1,1,1,1010
"1719",15116.7807326284,1,1,9,108
"1720",9122.66713262842,1,1,1,107
"1721",29299.2797326284,1,1,11,109
"1722",7792.97183262842,1,1,1,98
"1723",4983.87513262842,2,3,4,99
"1724",4409.27943262842,1,3,1,99
"1725",1647.86573262842,2,1,1,108
"1726",1738.13363262842,2,1,1,1010
"1727",3993.77603262842,1,1,9,99
"1728",3253.43183262842,2,1,1,310
"1729",2095.73113262842,1,1,1,910
"1730",2985.83733262842,2,1,1,109
"1731",22318.3537326284,1,1,1,109
"1732",9463.94253262842,2,1,1,1010
"1733",3546.39763262842,2,1,1,1010
"1734",2539.84683262842,2,1,1,1010
"1735",26293.3027326284,2,3,1,97
"1736",3515.05803262842,2,1,1,108
"1737",3270.26163262842,1,1,1,109
"1738",3371.10713262842,2,1,1,1010
"1739",3681.70033262842,2,1,1,107
"1740",12333.7987326284,2,3,6,99
"1741",4894.67693262842,1,1,1,1010
"1742",2629.04513262842,2,1,1,55
"1743",6342.29073262842,1,1,1,109
"1744",5947.21453262842,1,1,1,1010
"1745",9903.88983262842,1,1,1,99
"1746",2183.05433262842,1,3,5,99
"1747",27604.5157326284,2,1,7,99
"1748",2183.05433262842,1,1,1,58
"1749",3583.10373262842,1,1,1,99
"1750",2093.85633262842,2,1,9,55
"1751",6889.41083262842,1,1,8,95
"1752",6976.72723262842,1,1,1,108
"1753",3069.74283262842,1,1,1,1010
"1754",9764.89373262842,1,1,9,49
"1755",7676.32783262842,2,1,1,1010
"1756",18684.7057326284,1,2,7,108
"1757",3431.82803262842,2,1,1,1010
"1758",8576.77463262842,2,1,10,93
"1759",7240.58713262842,1,1,1,1010
"1760",10359.5477326284,2,4,9,107
"1761",1291.07343262842,1,1,1,98
"1762",1978.59303262842,1,1,1,1010
"1763",4680.60173262842,2,1,1,1010
"1764",18982.0313992951,2,4,11,99
"1765",9764.89373262842,1,1,1,1010
"1766",4622.76193262842,2,1,1,1010
"1767",2176.89783262842,1,1,1,1010
"1768",5626.10123262842,2,3,1,1010
"1769",1121.59693262842,1,1,1,1010
"1770",1112.67713262842,2,1,8,1010
"1771",4652.05823262842,1,1,1,105
"1772",15437.8937326284,1,1,1,910
"1773",23144.6097326284,1,4,7,37
"1774",3973.43643262842,2,1,1,98
"1775",3521.02603262842,1,1,1,910
"1776",1998.01823262842,2,1,7,106
"1777",7954.17203262842,1,1,1,1010
"1778",3734.02043262842,2,3,1,1010
"1779",1915.46013262842,1,1,1,1010
"1780",2130.37033262842,1,1,1,105
"1781",1246.47433262842,1,1,1,107
"1782",934.28093262842,1,1,7,108
"1783",15936.2887326284,1,4,9,105
"1784",2280.92913262842,1,1,1,1010
"1785",3280.19113262842,1,1,1,97
"1786",3521.02603262842,2,1,1,105
"1787",5969.51433262842,2,3,11,97
"1788",8034.45033262842,2,3,1,98
"1789",3458.56393262842,1,1,1,1010
"1790",9764.89373262842,2,1,9,97
"1791",3164.23353262842,1,1,1,109
"1792",3431.82803262842,1,1,1,910
"1793",7507.28973262842,2,1,1,75
"1794",5065.15593262842,2,1,1,1010
"1795",6006.34143262842,1,3,11,94
"1796",6565.61543262842,2,1,1,1010
"1797",7267.34683262842,2,1,6,28
"1798",1334.18583262842,1,1,1,1010
"1799",7329.78533262842,2,1,1,1010
"1800",12333.7987326284,1,3,1,109
"1801",907.52147262842,2,1,1,1010
"1802",5937.71353262842,1,3,1,99
"1803",6226.40493262842,1,3,1,99
"1804",1918.03873262842,2,1,1,78
"1805",360.42415262842,1,1,1,1010
"1806",5126.59193262842,1,1,8,108
"1807",5438.78533262842,2,1,5,1010
"1808",13778.8087326284,1,4,11,57
"1809",8937.58613262842,1,1,9,1010
"1810",17469.8267326284,1,1,7,95
"1811",10746.0727326284,2,1,10,108
"1812",3381.91373262842,1,1,1,108
"1813",8988.87033262842,2,1,1,1010
"1814",4162.57733262842,1,1,1,109
"1815",10656.8747326284,1,1,9,109
"1816",3859.47573262842,1,1,2,97
"1817",1736.14813262842,2,1,2,108
"1818",16962.1147326284,2,4,11,49
"1819",4622.76193262842,1,1,1,1010
"1820",5643.94113262842,2,3,1,79
"1821",3217.27943262842,1,1,1,1010
"1822",2380.05463262842,1,1,8,99
"1823",12084.0443992951,1,4,11,103
"1824",4181.09193262842,1,1,8,99
"1825",27515.3167326284,1,1,8,1010
"1826",15532.4437326284,1,1,1,1010
"1827",1255.39413262842,1,1,9,109
"1828",2257.75063262842,1,1,1,1010
"1829",5012.41863262842,1,3,1,99
"1830",2718.24313262842,1,1,1,108
"1831",10846.8667326284,2,1,5,59
"1832",4912.51673262842,1,1,3,1010
"1833",5661.78093262842,2,1,9,1010
"1834",3699.42233262842,2,1,1,99
"1835",4669.54993262842,1,1,1,1010
"1836",10379.4387326284,1,1,1,99
"1837",6999.75213262842,1,1,1,1010
"1838",4506.50363262842,2,1,1,105
"1839",5885.43623262842,1,1,1,1010
"1840",2780.68183262842,2,1,1,1010
"1841",1257.62403262842,2,1,10,1010
"1842",2691.56003262842,1,1,6,910
"1843",3845.03703262842,1,1,1,96
"1844",3342.62983262842,2,1,1,58
"1845",4377.32783262842,2,3,9,109
"1846",10986.1867326284,1,1,1,109
"1847",10210.8837326284,1,1,4,27
"1848",20546.7893992951,2,4,11,27
"1849",4841.15793262842,1,3,6,99
"1850",1380.27153262842,2,1,1,109
"1851",6865.95523262842,1,1,1,108
"1852",8395.09003262842,2,1,1,99
"1853",12486.3287326284,2,1,1,1010
"1854",4065.13443262842,1,1,1,105
"1855",3289.48353262842,2,1,1,1010
"1856",2629.04513262842,1,1,1,97
"1857",7080.03043262842,1,3,3,92
"1858",3133.94303262842,1,1,1,1010
"1859",2010.30903262842,1,1,1,1010
"1860",3522.19113262842,1,1,1,108
"1861",2473.17913262842,2,1,8,98
"1862",3734.33413262842,1,1,1,1010
"1863",4395.24923262842,1,1,1,109
"1864",3797.54023262842,2,1,1,610
"1865",4413.00703262842,1,3,11,108
"1866",3790.41843262842,1,1,1,1010
"1867",1362.43183262842,1,1,1,1010
"1868",4801.18133262842,1,1,1,109
"1869",7088.95033262842,1,3,9,25
"1870",8159.32733262842,1,1,10,108
"1871",4644.92203262842,1,1,8,99
"1872",10335.7617326284,2,1,1,1010
"1873",1951.13933262842,1,1,1,98
"1874",6411.04463262842,1,1,1,108
"1875",7320.72723262842,2,1,1,1010
"1876",6337.55383262842,1,1,1,1010
"1877",2985.83733262842,1,1,1,98
"1878",1737.06393262842,1,1,1,109
"1879",1424.87053262842,1,1,1,910
"1880",4278.48943262842,1,1,1,1010
"1881",2608.60683262842,1,1,8,108
"1882",2155.61563262842,2,1,1,108
"1883",2054.09223262842,1,1,1,99
"1884",7856.05433262842,2,1,1,1010
"1885",3961.16863262842,1,1,8,1010
"1886",9996.80873262842,2,3,8,28
"1887",1383.14433262842,1,1,1,108
"1888",12565.7137326284,1,1,1,1010
"1889",2517.31533262842,1,1,9,1010
"1890",2280.92913262842,2,1,1,109
"1891",3414.76703262842,2,1,1,1010
"1892",5304.98843262842,2,1,1,1010
"1893",10407.1207326284,1,1,12,99
"1894",3967.01653262842,2,1,1,1010
"1895",11801.2057326284,2,1,1,1010
"1896",2414.96963262842,1,1,1,1010
"1897",4011.61563262842,1,1,1,1010
"1898",577.48851262842,1,1,1,95
"1899",13850.1667326284,1,1,1,1010
"1900",8988.87033262842,1,1,1,1010
"1901",1737.06393262842,1,1,1,1010
"1902",4840.87123262842,1,3,6,109
"1903",2405.02553262842,1,1,9,99
"1904",3107.29873262842,1,1,9,102
"1905",5394.18623262842,2,1,1,95
"1906",5342.48013262842,1,1,1,99
"1907",2361.45063262842,2,1,1,97
"1908",9764.89373262842,2,1,11,210
"1909",4230.14323262842,2,1,1,1010
"1910",8228.83513262842,2,1,1,105
"1911",7008.67203262842,2,3,6,99
"1912",300.97435262842,1,1,1,105
"1913",952.12053262842,1,1,1,1010
"1914",6457.27803262842,1,1,1,109
"1915",8775.09493262842,2,3,9,96
"1916",2967.99773262842,2,1,9,98
"1917",7579.54023262842,1,1,1,99
"1918",5483.38443262842,2,1,1,99
"1919",4609.24283262842,1,1,1,1010
"1920",220.69606262842,2,1,7,910
"1921",5689.23013262842,1,1,1,109
"1922",3059.98113262842,2,1,1,98
"1923",4769.79953262842,1,1,1,1010
"1924",2495.24773262842,1,1,11,1010
"1925",3075.03553262842,1,1,1,1010
"1926",14831.3457326284,1,1,3,1010
"1927",755.88469262842,2,1,6,77
"1928",6375.36543262842,2,1,1,1010
"1929",2544.40663262842,1,1,1,1010
"1930",2673.64393262842,2,1,1,1010
"1931",1826.26203262842,1,1,1,99
"1932",4305.96943262842,1,1,9,910
"1933",8872.91223262842,1,1,1,25
"1934",2885.93543262842,1,1,1,109
"1935",3699.42233262842,2,1,1,910
"1936",1558.66763262842,2,1,1,1010
"1937",20248.2087326284,2,3,1,910
"1938",12619.2337326284,1,1,11,109
"1939",14034.6407326284,2,3,1,910
"1940",13689.6107326284,2,1,1,109
"1941",21906.8397326284,2,1,1,99
"1942",3752.94113262842,2,1,1,1010
"1943",3971.45813262842,1,1,1,1010
"1944",2584.44593262842,2,1,1,1010
"1945",5929.37513262842,1,1,7,99
"1946",23529.6737326284,2,4,9,109
"1947",14145.2687326284,2,1,1,1010
"1948",5750.97873262842,1,1,9,109
"1949",2421.63493262842,1,1,4,1010
"1950",4329.52213262842,1,3,1,99
"1951",11548.8557326284,2,3,9,99
"1952",3458.58733262842,2,1,1,98
"1953",3916.58833262842,2,1,1,1010
"1954",4945.52603262842,1,1,1,1010
"1955",2941.23843262842,1,1,1,1010
"1956",1373.06203262842,1,1,4,98
"1957",11127.4557326284,1,1,4,109
"1958",2254.41303262842,1,1,1,1010
"1959",3476.42693262842,1,3,7,109
"1960",11502.4727326284,2,3,1,99
"1961",3073.82413262842,1,1,1,1010
"1962",1567.58743262842,1,1,10,1010
"1963",3877.81853262842,1,1,1,1010
"1964",7088.95033262842,2,1,6,1010
"1965",2236.57343262842,1,1,1,1010
"1966",4187.51043262842,1,1,7,58
"1967",5661.78093262842,1,1,1,1010
"1968",10103.8467326284,2,1,1,99
"1969",3574.54483262842,1,1,1,99
"1970",9764.89373262842,1,1,1,108
"1971",3699.42233262842,1,1,8,98
"1972",6008.19453262842,2,1,9,102
"1973",24928.5727326284,1,1,9,210
"1974",3342.62983262842,1,3,9,910
"1975",6107.77113262842,2,1,11,98
"1976",1291.07343262842,2,1,1,1010
"1977",3565.64863262842,1,3,3,95
"1978",488.29039262842,1,1,5,1010
"1979",2629.04513262842,2,1,10,99
"1980",6535.92203262842,1,1,1,109
"1981",4413.00703262842,1,1,12,1010
"1982",2539.84683262842,1,1,9,109
"1983",1380.27153262842,2,1,6,910
"1984",8623.15833262842,2,1,1,108
"1985",8783.71403262842,2,1,1,1010
"1986",1826.26203262842,1,1,4,98
"1987",2254.41303262842,2,1,1,98
"1988",2379.29023262842,1,3,11,910
"1989",5822.33713262842,1,3,1,106
"1990",16008.7607326284,1,1,9,53
"1991",3253.43183262842,1,1,10,1010
"1992",15646.9117326284,1,1,1,1010
"1993",4858.99773262842,1,1,1,109
"1994",19477.6757326284,1,1,5,99
"1995",3228.31173262842,1,1,1,1010
"1996",5304.98843262842,2,1,8,99
"1997",2771.55803262842,1,1,1,1010
"1998",2361.45063262842,2,1,1,1010
"1999",3226.67233262842,1,1,9,28
"2000",6398.65593262842,1,3,1,99
"2001",5750.97873262842,2,1,9,105
"2002",3961.16863262842,1,1,1,108
"2003",10359.5477326284,2,1,1,109
"2004",9229.70523262842,2,1,11,107
"2005",4980.20813262842,1,1,11,109
"2006",7088.95033262842,2,1,1,910
"2007",9346.55483262842,1,1,8,93
"2008",5438.78533262842,1,1,1,99
"2009",5238.08953262842,1,1,1,98
"2010",1915.46013262842,1,1,1,1010
"2011",8890.75213262842,1,1,1,1010
"2012",265.29512262842,2,1,7,1010
"2013",2985.83733262842,1,3,8,58
"2014",1112.67713262842,1,1,7,108
"2015",6107.77113262842,2,1,1,1010
"2016",5340.66763262842,1,1,1,25
"2017",3521.02603262842,1,1,1,1010
"2018",6910.55433262842,2,1,1,1010
"2019",2539.84683262842,1,1,4,102
"2020",12619.2337326284,1,1,1,108
"2021",19765.5877326284,1,1,1,109
"2022",4238.97523262842,2,1,9,107
"2023",1389.19133262842,1,1,1,109
"2024",8719.90253262842,2,1,1,109
"2025",5773.27853262842,1,1,1,97
"2026",3075.03553262842,2,1,1,97
"2027",5877.82923262842,2,3,11,210
"2028",2717.35123262842,1,1,1,108
"2029",7417.15393262842,1,1,1,1010
"2030",3628.06393262842,1,1,1,25
"2031",10549.8367326284,1,2,1,99
"2032",6107.77113262842,1,1,9,37
"2033",18506.3087326284,2,3,9,107
"2034",18684.7057326284,1,1,2,1010
"2035",12191.0817326284,2,1,1,1010
"2036",14819.4533992951,2,4,11,108
"2037",2816.89743262842,1,1,1,1010
"2038",5141.63203262842,1,1,1,1010
"2039",8935.35173262842,1,1,1,108
"2040",1719.22433262842,1,1,1,105
"2041",3565.62513262842,2,1,3,1010
"2042",2608.16843262842,2,1,1,1010
"2043",6181.49773262842,1,1,1,1010
"2044",4858.99773262842,1,1,1,109
"2045",9104.82733262842,2,3,7,99
"2046",17103.1957326284,1,1,1,99
"2047",4370.65493262842,1,1,1,910
"2048",2158.68743262842,2,1,7,1010
"2049",15116.7800659618,2,1,11,98
"2050",3828.75943262842,2,1,3,210
"2051",631.00737262842,1,1,1,98
"2052",2020.67743262842,1,3,1,108
"2053",2586.22993262842,2,1,1,109
"2054",9854.09193262842,1,1,1,77
"2055",14224.7987326284,1,1,1,59
"2056",6125.61103262842,1,1,1,1010
"2057",7873.89373262842,1,1,1,1010
"2058",5215.79023262842,1,1,1,1010
"2059",13927.4713992951,1,4,9,107
"2060",4769.79953262842,1,1,5,95
"2061",2138.37733262842,1,1,1,109
"2062",3271.27143262842,2,1,1,1010
"2063",1205.10683262842,1,1,1,1010
"2064",27274.2517326284,2,1,1,1010
"2065",6378.88593262842,1,1,1,1010
"2066",2242.95233262842,2,1,1,910
"2067",1148.35633262842,1,1,1,1010
"2068",8596.39863262842,1,3,1,1010
"2069",7282.54073262842,1,1,1,910
"2070",9140.50703262842,2,4,11,109
"2071",13332.8187326284,1,1,1,97
"2072",8462.60173262842,1,4,1,1010
"2073",2807.44133262842,2,1,5,109
"2074",16900.7427326284,2,1,9,98
"2075",6802.77313262842,1,1,5,109
"2076",19576.6857326284,1,1,1,109
"2077",20664.9027326284,2,1,1,1010
"2078",19576.6850659618,2,4,11,1010
"2079",6972.99283262842,1,3,9,105
"2080",3227.91223262842,2,1,11,38
"2081",6380.44353262842,1,1,1,109
"2082",5561.87863262842,1,1,1,108
"2083",2036.68083262842,1,1,12,910
"2084",7624.13933262842,1,1,1,910
"2085",1502.28823262842,1,1,1,1010
"2086",9836.25213262842,2,1,9,25
"2087",17346.7327326284,1,2,9,13
"2088",9127.12713262842,2,3,3,97
"2089",3914.38983262842,2,1,1,109
"2090",3306.95063262842,1,1,9,1010
"2091",4612.61933262842,1,1,1,97
"2092",2183.05433262842,2,1,10,1010
"2093",2325.77143262842,2,3,8,39
"2094",3133.94303262842,1,1,1,1010
"2095",1451.62993262842,1,1,1,1010
"2096",3003.67713262842,2,1,1,107
"2097",2227.93083262842,1,1,1,1010
"2098",5304.98843262842,1,1,1,109
"2099",3527.80433262842,1,3,1,109
"2100",4583.97043262842,1,1,1,910
"2101",8971.44153262842,2,1,9,1010
"2102",5090.91273262842,1,1,1,1010
"2103",2941.23843262842,2,1,11,1010
"2104",3859.97893262842,2,3,8,1010
"2105",5304.98843262842,2,1,1,95
"2106",19844.2797326284,2,3,5,108
"2107",10014.6487326284,2,3,1,97
"2108",5126.59193262842,1,1,1,1010
"2109",2657.88273262842,1,1,1,108
"2110",9675.69553262842,1,1,1,108
"2111",11245.5817326284,2,4,6,109
